timestamp_sec,direction,type,val1,val2,val3,val4,val5,val6
1773038723.936979,RX,ODOM,115,98,,,,
1773038723.938861,RX,IMU,5500,2260,5460,-293,-442,-3396
1773038723.956975,RX,ODOM,119,97,,,,
1773038723.958768,RX,IMU,-3372,696,32767,451,2623,-3535
1773038723.964316,TX,VELOCITY,420,180,,,,
1773038723.972013,TX,VELOCITY,420,180,,,,
1773038723.979421,RX,ODOM,139,106,,,,
1773038723.981412,RX,IMU,9224,2168,9460,-223,-5802,-4556
1773038723.998670,RX,ODOM,117,87,,,,
1773038724.000575,RX,IMU,22676,13616,1844,1077,-6584,-5023
1773038724.018642,RX,ODOM,122,86,,,,
1773038724.020485,RX,IMU,28676,6604,236,836,-6542,-4997
1773038724.038507,RX,ODOM,124,85,,,,
1773038724.040345,RX,IMU,27648,7272,-2100,952,-6751,-5801
1773038724.058416,RX,ODOM,122,83,,,,
1773038724.060242,RX,IMU,12524,-1308,20172,-1033,480,-6253
1773038724.069238,TX,VELOCITY,420,180,,,,
1773038724.078285,RX,ODOM,124,82,,,,
1773038724.098280,RX,ODOM,121,80,,,,
1773038724.100101,RX,IMU,4712,-6288,32767,-2080,1694,-6984
1773038724.118176,RX,ODOM,123,79,,,,
1773038724.119979,RX,IMU,6696,-5564,8512,-852,3862,-7085
1773038724.138027,RX,ODOM,124,78,,,,
1773038724.157943,RX,ODOM,126,77,,,,
1773038724.159806,RX,IMU,-6884,6800,8736,418,1752,-7231
1773038724.172112,TX,VELOCITY,420,180,,,,
1773038724.179729,RX,ODOM,138,81,,,,
1773038724.179972,TX,VELOCITY,420,180,,,,
1773038724.181465,RX,IMU,968,-5976,32767,-136,2788,-7835
1773038724.198791,RX,ODOM,121,70,,,,
1773038724.200615,RX,IMU,6696,-11332,13952,267,5011,-7908
1773038724.218549,RX,ODOM,127,71,,,,
1773038724.220488,RX,IMU,-17856,-8296,15996,85,5536,-8157
1773038724.238447,RX,ODOM,126,72,,,,
1773038724.240323,RX,IMU,14892,6728,6724,-216,-14339,-515
1773038724.258435,RX,ODOM,129,72,,,,
1773038724.278286,RX,ODOM,129,73,,,,
1773038724.280142,RX,IMU,-316,-6552,21560,686,-682,-9172
1773038724.296544,TX,VELOCITY,420,180,,,,
1773038724.298149,RX,ODOM,130,71,,,,
1773038724.300065,RX,IMU,29608,5180,1644,67,-6568,-9067
1773038724.318081,RX,ODOM,130,70,,,,
1773038724.320002,RX,IMU,2184,-18200,1892,-26,9013,-8612
1773038724.337971,RX,ODOM,131,71,,,,
1773038724.357894,RX,ODOM,133,71,,,,
1773038724.372040,TX,VELOCITY,420,180,,,,
1773038724.379467,RX,ODOM,144,77,,,,
1773038724.381372,RX,IMU,-10056,-20392,10996,129,5085,-8258
1773038724.398698,RX,ODOM,126,69,,,,
1773038724.400504,RX,IMU,2212,-3648,15468,-949,2291,-9038
1773038724.405800,TX,VELOCITY,420,180,,,,
1773038724.418625,RX,ODOM,130,73,,,,
1773038724.420409,RX,IMU,8436,7800,3284,506,-341,-9292
1773038724.438458,RX,ODOM,128,71,,,,
1773038724.440385,RX,IMU,1500,-18704,10116,532,3599,-8768
1773038724.440976,TX,VELOCITY,300,300,,,,
1773038724.458497,RX,ODOM,131,72,,,,
1773038724.460254,RX,IMU,5724,-4632,14624,326,-2037,-8387
1773038724.478334,RX,ODOM,127,78,,,,
1773038724.480068,RX,IMU,-2204,7772,32767,638,2502,-7460
1773038724.498133,RX,ODOM,126,83,,,,
1773038724.500035,RX,IMU,-9828,-1884,11268,915,-3658,-6130
1773038724.508902,TX,VELOCITY,180,420,,,,
1773038724.518116,RX,ODOM,124,86,,,,
1773038724.538027,RX,ODOM,117,91,,,,
1773038724.539770,RX,IMU,3984,-8296,8200,1064,-905,-4969
1773038724.557802,RX,ODOM,113,100,,,,
1773038724.559725,RX,IMU,8052,-6332,15972,5,-1,-1
1773038724.572052,TX,VELOCITY,180,420,,,,
1773038724.579413,RX,ODOM,122,114,,,,
1773038724.581289,RX,IMU,-6704,-5436,32767,-621,-3372,-2017
1773038724.598636,RX,ODOM,104,104,,,,
1773038724.600517,RX,IMU,19564,-5256,-11924,182,6001,-1730
1773038724.618496,RX,ODOM,108,110,,,,
1773038724.620454,RX,IMU,8376,-5360,13856,-177,-2612,2041
1773038724.620631,TX,VELOCITY,180,420,,,,
1773038724.638428,RX,ODOM,105,116,,,,
1773038724.640338,RX,IMU,19120,764,8460,820,-4393,2392
1773038724.658279,RX,ODOM,101,118,,,,
1773038724.678227,RX,ODOM,98,120,,,,
1773038724.680064,RX,IMU,14808,7952,-3320,-1399,3241,5222
1773038724.698096,RX,ODOM,92,122,,,,
1773038724.700022,RX,IMU,14052,6596,1568,-1817,969,6708
1773038724.717991,RX,ODOM,86,126,,,,
1773038724.719842,RX,IMU,2460,11392,-5812,-491,-836,6133
1773038724.726859,TX,VELOCITY,180,420,,,,
1773038724.737924,RX,ODOM,86,130,,,,
1773038724.739850,RX,IMU,5256,4076,10612,-1165,-1160,6416
1773038724.757808,RX,ODOM,84,132,,,,
1773038724.772044,TX,VELOCITY,180,420,,,,
1773038724.779422,RX,ODOM,92,144,,,,
1773038724.781290,RX,IMU,-3172,-1464,21364,-1862,6357,7234
1773038724.798637,RX,ODOM,80,127,,,,
1773038724.800658,RX,IMU,-4996,-3728,11224,-936,4610,7030
1773038724.818524,RX,ODOM,82,132,,,,
1773038724.820409,RX,IMU,-32768,-3684,32767,-1100,2277,-1
1773038724.838459,RX,ODOM,80,131,,,,
1773038724.840337,RX,IMU,-28516,-7772,24016,-422,-185,-515
1773038724.844516,TX,VELOCITY,180,420,,,,
1773038724.858343,RX,ODOM,80,131,,,,
1773038724.860200,RX,IMU,9812,-2164,7736,-1153,-1017,7775
1773038724.878300,RX,ODOM,79,128,,,,
1773038724.880030,RX,IMU,-4212,4252,5828,-483,863,7701
1773038724.898097,RX,ODOM,79,129,,,,
1773038724.900045,RX,IMU,10380,880,32767,-1279,536,8507
1773038724.917971,RX,ODOM,79,130,,,,
1773038724.937920,RX,ODOM,77,130,,,,
1773038724.939783,RX,IMU,156,-1596,13536,-1055,-272,7537
1773038724.951732,TX,VELOCITY,180,420,,,,
1773038724.959236,RX,ODOM,83,138,,,,
1773038724.961028,RX,IMU,5228,2124,11648,-375,3179,7836
1773038724.972021,TX,VELOCITY,180,420,,,,
1773038724.979465,RX,ODOM,77,132,,,,
1773038724.998576,RX,ODOM,74,125,,,,
1773038725.000473,RX,IMU,1412,-1976,32767,-2142,3926,9449
1773038725.022860,RX,ODOM,92,161,,,,
1773038725.024757,RX,IMU,-14353,-1,-1,-1,-1,-1
1773038725.042437,RX,ODOM,72,131,,,,
1773038725.044162,RX,IMU,2480,-600,24544,393,6512,9146
1773038725.056308,TX,VELOCITY,180,420,,,,
1773038725.063721,RX,ODOM,79,144,,,,
1773038725.083204,RX,ODOM,71,131,,,,
1773038725.085040,RX,IMU,-3172,2272,32767,-2530,-229,9763
1773038725.087349,TX,VELOCITY,300,300,,,,
1773038725.102973,RX,ODOM,75,134,,,,
1773038725.104842,RX,IMU,2224,-3472,8168,-586,-268,9050
1773038725.123140,RX,ODOM,79,130,,,,
1773038725.142844,RX,ODOM,86,128,,,,
1773038725.144684,RX,IMU,-3396,7780,27564,176,2349,5955
1773038725.162654,RX,ODOM,88,124,,,,
1773038725.164615,RX,IMU,-12764,-4304,32767,839,1523,6023
1773038725.164713,TX,VELOCITY,420,180,,,,
1773038725.172335,TX,VELOCITY,420,180,,,,
1773038725.182638,RX,ODOM,93,122,,,,
1773038725.184503,RX,IMU,-6924,3640,32767,-587,2365,5025
1773038725.202471,RX,ODOM,97,116,,,,
1773038725.204300,RX,IMU,10624,12000,4708,-1843,-21,5275
1773038725.222415,RX,ODOM,104,112,,,,
1773038725.224250,RX,IMU,4284,6140,8776,-465,-853,1971
1773038725.242246,RX,ODOM,110,110,,,,
1773038725.244111,RX,IMU,-304,5820,10312,-678,-688,-354
1773038725.262208,RX,ODOM,114,106,,,,
1773038725.264106,RX,IMU,7636,2804,32767,-228,3297,-1235
1773038725.278419,TX,VELOCITY,420,180,,,,
1773038725.285929,RX,ODOM,142,124,,,,
1773038725.305039,RX,ODOM,117,96,,,,
1773038725.306755,RX,IMU,2000,13756,5484,42,1460,-3352
1773038725.324767,RX,ODOM,123,98,,,,
1773038725.326667,RX,IMU,452,-540,32767,993,532,-5219
1773038725.344737,RX,ODOM,125,95,,,,
1773038725.346637,RX,IMU,-4700,-5580,10332,1542,1814,-5015
1773038725.364616,RX,ODOM,127,92,,,,
1773038725.366440,RX,IMU,27804,3744,4804,-1241,-3215,-5024
1773038725.372068,TX,VELOCITY,420,180,,,,
1773038725.384239,TX,VELOCITY,420,180,,,,
1773038725.384491,RX,ODOM,130,91,,,,
1773038725.386332,RX,IMU,5680,6552,-872,761,-2303,-6144
1773038725.404431,RX,ODOM,130,90,,,,
1773038725.406303,RX,IMU,444,-1796,32767,-253,394,-6614
1773038725.424294,RX,ODOM,130,88,,,,
1773038725.426141,RX,IMU,-26916,548,24292,1250,-4004,-6397
1773038725.444163,RX,ODOM,130,88,,,,
1773038725.445994,RX,IMU,19124,2628,9944,-91,-1529,-6586
1773038725.464058,RX,ODOM,132,86,,,,
1773038725.466075,RX,IMU,11756,-1932,7408,-311,-144,-6987
1773038725.484041,RX,ODOM,131,84,,,,
1773038725.485784,RX,IMU,-648,3928,10060,535,1946,-6836
1773038725.492329,TX,VELOCITY,420,180,,,,
1773038725.503819,RX,ODOM,131,83,,,,
1773038725.505907,RX,IMU,-32768,8412,24272,2090,-5819,-7069
1773038725.523787,RX,ODOM,130,83,,,,
1773038725.543715,RX,ODOM,132,82,,,,
1773038725.545458,RX,IMU,2324,-912,11100,-158,1639,-7211
1773038725.563489,RX,ODOM,133,82,,,,
1773038725.572328,TX,VELOCITY,420,180,,,,
1773038725.583423,RX,ODOM,133,81,,,,
1773038725.585339,RX,IMU,-32768,-22376,19116,880,7141,-7451
1773038725.603728,TX,VELOCITY,420,180,,,,
1773038725.603920,RX,ODOM,134,80,,,,
1773038725.623266,RX,ODOM,132,79,,,,
1773038725.625129,RX,IMU,144,13000,-1188,158,2814,-8163
1773038725.643073,RX,ODOM,134,80,,,,
1773038725.644993,RX,IMU,-6536,-24976,2656,894,4711,-8419
1773038725.660553,TX,VELOCITY,300,300,,,,
1773038725.667901,RX,ODOM,166,97,,,,
1773038725.669912,RX,IMU,-15904,-23904,13160,1236,3636,-8557
1773038725.674071,TX,VELOCITY,0,0,,,,
1773038725.686848,RX,ODOM,126,76,,,,
1773038725.706724,RX,ODOM,126,77,,,,
1773038725.708566,RX,IMU,-12920,-1372,32767,-391,-2897,-8525
1773038725.726632,RX,ODOM,121,71,,,,
1773038725.728458,RX,IMU,-3404,-8116,19380,732,-1946,-7790
1773038725.746601,RX,ODOM,117,67,,,,
1773038725.748429,RX,IMU,-1388,10808,340,-174,1487,-7824
1773038725.766373,RX,ODOM,112,62,,,,
1773038725.768291,RX,IMU,1940,7876,32767,-379,264,-6492
1773038725.771993,TX,VELOCITY,0,0,,,,
1773038725.786270,RX,ODOM,110,60,,,,
1773038725.788064,RX,IMU,-3304,304,19156,903,-630,-6225
1773038725.806111,RX,ODOM,105,58,,,,
1773038725.808046,RX,IMU,2548,456,17464,1199,-1381,-5853
1773038725.826096,RX,ODOM,101,54,,,,
1773038725.827975,RX,IMU,3744,-4864,12656,-4,-373,-6476
1773038725.839203,TX,VELOCITY,-300,-300,,,,
1773038725.846646,RX,ODOM,96,52,,,,
1773038725.848467,RX,IMU,-24228,-7164,22912,680,3065,-7150
1773038725.865735,RX,ODOM,70,36,,,,
1773038725.905651,RX,ODOM,10,-1,,,,
1773038725.907478,RX,IMU,-6632,-7316,17568,-206,3321,-3217
1773038725.925515,RX,ODOM,-4,-10,,,,
1773038725.927270,RX,IMU,-4264,-3200,14812,-318,1935,-1360
1773038725.945276,RX,ODOM,-12,-20,,,,
1773038725.947190,TX,VELOCITY,-420,-180,,,,
1773038725.947414,RX,IMU,-1736,-1768,14312,-25,-494,-241
1773038725.965262,RX,ODOM,-20,-26,,,,
1773038725.967005,RX,IMU,-4336,-484,16068,422,-2544,350
1773038725.971966,TX,VELOCITY,-420,-180,,,,
1773038725.985059,RX,ODOM,-32,-24,,,,
1773038725.986903,RX,IMU,-1336,-10008,5624,-1258,1402,1499
1773038726.005008,RX,ODOM,-44,-24,,,,
1773038726.006767,RX,IMU,-448,232,15708,519,-840,1639
1773038726.024980,RX,ODOM,-57,-28,,,,
1773038726.026744,RX,IMU,6972,-4212,16516,-1459,-984,1880
1773038726.044755,RX,ODOM,-68,-32,,,,
1773038726.046708,RX,IMU,-21400,8480,32767,-629,-4966,4853
1773038726.055000,TX,VELOCITY,-420,-180,,,,
1773038726.064821,RX,ODOM,-74,-36,,,,
1773038726.066571,RX,IMU,-872,1812,13952,-1365,438,6766
1773038726.084494,RX,ODOM,-77,-38,,,,
1773038726.086447,RX,IMU,3232,-3016,14052,-574,-435,7234
1773038726.104522,RX,ODOM,-78,-38,,,,
1773038726.106218,RX,IMU,-10616,-2020,32767,-990,700,7902
1773038726.124327,RX,ODOM,-83,-38,,,,
1773038726.126261,RX,IMU,1016,6200,13424,-975,69,8011
1773038726.144315,RX,ODOM,-88,-37,,,,
1773038726.146072,RX,IMU,-3864,1192,9048,-1658,3088,8044
1773038726.164166,RX,ODOM,-93,-38,,,,
1773038726.165906,RX,IMU,-5196,-3564,17440,-353,-3452,7758
1773038726.172042,TX,VELOCITY,-420,-180,,,,
1773038726.173524,TX,VELOCITY,-420,-180,,,,
1773038726.185007,RX,ODOM,-100,-41,,,,
1773038726.186905,RX,IMU,-1048,6680,12688,-1242,-1403,7871
1773038726.203980,RX,ODOM,-93,-38,,,,
1773038726.205801,RX,IMU,-14712,-5864,13140,-2216,1438,8019
1773038726.223894,RX,ODOM,-97,-42,,,,
1773038726.225727,RX,IMU,5836,-3616,25080,-661,-470,9159
1773038726.230683,TX,VELOCITY,-300,-300,,,,
1773038726.243735,RX,ODOM,-99,-44,,,,
1773038726.245608,RX,IMU,5584,652,7176,-1508,-811,9512
1773038726.263659,RX,ODOM,-97,-48,,,,
1773038726.265552,RX,IMU,-16132,-8108,22716,-858,2382,8849
1773038726.274986,TX,VELOCITY,-300,-300,,,,
1773038726.283544,RX,ODOM,-94,-54,,,,
1773038726.285929,RX,IMU,-7188,-1396,32767,-951,-2177,8107
1773038726.303588,RX,ODOM,-94,-57,,,,
1773038726.305517,RX,IMU,-624,-1304,18540,249,8,6506
1773038726.323308,RX,ODOM,-93,-59,,,,
1773038726.325543,RX,IMU,-14440,-4248,20680,-986,2571,4261
1773038726.343220,RX,ODOM,-93,-61,,,,
1773038726.345144,RX,IMU,-6564,-664,32767,-899,-4210,4308
1773038726.363096,RX,ODOM,-92,-63,,,,
1773038726.364958,RX,IMU,1496,4772,9640,-1140,-821,4642
1773038726.372043,TX,VELOCITY,-300,-300,,,,
1773038726.383068,RX,ODOM,-91,-68,,,,
1773038726.388387,TX,VELOCITY,-300,-300,,,,
1773038726.402900,RX,ODOM,-91,-69,,,,
1773038726.404703,RX,IMU,-6172,-1432,13964,-1126,4856,2250
1773038726.422822,RX,ODOM,-86,-70,,,,
1773038726.424612,RX,IMU,-7704,-1336,32767,-82,-356,1950
1773038726.442755,RX,ODOM,-87,-73,,,,
1773038726.444492,RX,IMU,-3556,-2436,16716,-597,466,3104
1773038726.462520,RX,ODOM,-87,-76,,,,
1773038726.464446,RX,IMU,-3220,580,12340,-47,431,2304
1773038726.482561,RX,ODOM,-87,-76,,,,
1773038726.492353,TX,VELOCITY,-300,-300,,,,
1773038726.502352,RX,ODOM,-87,-78,,,,
1773038726.504292,RX,IMU,21164,2932,980,-510,730,1099
1773038726.522291,RX,ODOM,-86,-77,,,,
1773038726.524161,RX,IMU,1792,36,21756,-585,776,1053
1773038726.542220,RX,ODOM,-85,-79,,,,
1773038726.543988,RX,IMU,-436,-3700,15772,-527,-151,1406
1773038726.562064,RX,ODOM,-86,-80,,,,
1773038726.563977,RX,IMU,-2760,1880,14312,-931,-1424,710
1773038726.572140,TX,VELOCITY,-300,-300,,,,
1773038726.581964,RX,ODOM,-87,-82,,,,
1773038726.583814,RX,IMU,-8868,-7176,18700,-492,1798,810
1773038726.601953,RX,ODOM,-88,-82,,,,
1773038726.603682,RX,IMU,17264,3036,-3364,-1141,1945,513
1773038726.604994,TX,VELOCITY,-300,-300,,,,
1773038726.621741,RX,ODOM,-88,-82,,,,
1773038726.623668,RX,IMU,-7324,5516,32767,-107,-1273,541
1773038726.641671,RX,ODOM,-87,-84,,,,
1773038726.643533,RX,IMU,-3228,1580,20196,-182,1148,314
1773038726.661520,RX,ODOM,-89,-84,,,,
1773038726.663394,RX,IMU,3068,-12,5136,-246,-481,-55
1773038726.681435,RX,ODOM,-88,-85,,,,
1773038726.683318,RX,IMU,-628,-1524,12736,-693,-712,621
1773038726.701361,RX,ODOM,-87,-87,,,,
1773038726.703247,RX,IMU,368,5356,11384,-938,-1365,1073
1773038726.714015,TX,VELOCITY,-300,-300,,,,
1773038726.721422,RX,ODOM,-88,-86,,,,
1773038726.723319,RX,IMU,-6880,-2536,14772,496,49,751
1773038726.741138,RX,ODOM,-88,-86,,,,
1773038726.742999,RX,IMU,-3520,4768,14620,952,431,-61
1773038726.761030,RX,ODOM,-90,-88,,,,
1773038726.762991,RX,IMU,204,-2576,12524,-250,965,-300
1773038726.772054,TX,VELOCITY,-300,-300,,,,
1773038726.781073,RX,ODOM,-89,-89,,,,
1773038726.782940,RX,IMU,5560,6028,396,-1378,-3,771
1773038726.800863,RX,ODOM,-90,-89,,,,
1773038726.802737,RX,IMU,3044,6280,992,-833,2952,188
1773038726.819150,TX,VELOCITY,-300,-300,,,,
1773038726.820791,RX,ODOM,-90,-90,,,,
1773038726.822659,RX,IMU,2404,4244,116,-681,4057,-802
1773038726.840760,RX,ODOM,-92,-90,,,,
1773038726.842645,RX,IMU,4664,3648,-5396,-311,4042,-662
1773038726.860633,RX,ODOM,-93,-92,,,,
1773038726.862496,RX,IMU,-1516,2312,2268,-988,4839,-53
1773038726.880479,RX,ODOM,-93,-92,,,,
1773038726.882488,RX,IMU,-4124,-592,5236,-1277,4092,364
1773038726.900365,RX,ODOM,-92,-92,,,,
1773038726.902268,RX,IMU,1876,-1664,4580,-1000,2214,175
1773038726.920346,RX,ODOM,-92,-92,,,,
1773038726.930467,TX,VELOCITY,-300,-300,,,,
1773038726.940238,RX,ODOM,-92,-92,,,,
1773038726.960142,RX,ODOM,-92,-93,,,,
1773038726.961992,RX,IMU,-2268,5588,8756,435,-1400,-381
1773038726.972018,TX,VELOCITY,-300,-300,,,,
1773038726.980013,RX,ODOM,-92,-94,,,,
1773038726.981896,RX,IMU,4548,2112,10776,-156,-1180,50
1773038726.999880,RX,ODOM,-92,-94,,,,
1773038727.001787,RX,IMU,4216,-1952,11544,331,-994,82
1773038727.019741,RX,ODOM,-93,-94,,,,
1773038727.021618,RX,IMU,-4844,4724,32767,1023,-3619,-394
1773038727.038453,TX,VELOCITY,-300,-300,,,,
1773038727.039630,RX,ODOM,-93,-94,,,,
1773038727.041501,RX,IMU,-9784,-10256,32767,320,-5437,-313
1773038727.059635,RX,ODOM,-94,-94,,,,
1773038727.061485,RX,IMU,-9416,-6480,32767,-286,-3593,551
1773038727.079506,RX,ODOM,-92,-94,,,,
1773038727.081301,RX,IMU,22600,-12164,4512,-781,-1599,-31
1773038727.099376,RX,ODOM,-94,-93,,,,
1773038727.101217,RX,IMU,26660,5876,-15208,-476,2417,-370
1773038727.119255,RX,ODOM,-94,-94,,,,
1773038727.121086,RX,IMU,19716,936,-976,-525,600,-416
1773038727.139220,RX,ODOM,-94,-94,,,,
1773038727.141044,RX,IMU,-11700,-100,16188,-1680,2809,702
1773038727.152879,TX,VELOCITY,-300,-300,,,,
1773038727.160439,RX,ODOM,-101,-102,,,,
1773038727.162163,RX,IMU,2664,7712,5608,-852,254,519
1773038727.172006,TX,VELOCITY,-300,-300,,,,
1773038727.179979,RX,ODOM,-93,-92,,,,
1773038727.181843,RX,IMU,-1488,3672,11400,-551,-3934,-54
1773038727.199935,RX,ODOM,-96,-94,,,,
1773038727.201699,RX,IMU,9704,-504,9360,-904,-2616,-178
1773038727.219715,RX,ODOM,-95,-94,,,,
1773038727.221592,RX,IMU,-6264,-500,32767,-1005,-3008,65
1773038727.239677,RX,ODOM,-96,-96,,,,
1773038727.241518,RX,IMU,2080,-21152,1408,-1182,-1537,880
1773038727.259656,RX,ODOM,-97,-96,,,,
1773038727.259773,TX,VELOCITY,-300,-300,,,,
1773038727.261449,RX,IMU,6496,5520,-2584,-766,1076,-346
1773038727.279505,RX,ODOM,-96,-95,,,,
1773038727.281279,RX,IMU,-12816,-10624,12572,-486,4866,-614
1773038727.299422,RX,ODOM,-98,-97,,,,
1773038727.301273,RX,IMU,18476,3612,4456,61,-1200,-419
1773038727.319218,RX,ODOM,-98,-98,,,,
1773038727.321100,RX,IMU,4,7424,8136,-816,-1129,226
1773038727.339200,RX,ODOM,-98,-98,,,,
1773038727.358999,RX,ODOM,-98,-99,,,,
1773038727.360985,RX,IMU,-2856,-7148,32767,-647,763,-13
1773038727.370584,TX,VELOCITY,-300,-300,,,,
1773038727.371947,TX,VELOCITY,-300,-300,,,,
1773038727.383459,RX,ODOM,-123,-122,,,,
1773038727.385329,RX,IMU,-11996,7956,23472,-919,2195,-470
1773038727.402775,RX,ODOM,-96,-95,,,,
1773038727.404819,RX,IMU,18340,420,11112,-913,-557,-151
1773038727.422780,RX,ODOM,-99,-99,,,,
1773038727.424525,RX,IMU,-15048,136,32767,-31,-1364,-3
1773038727.442557,RX,ODOM,-99,-100,,,,
1773038727.444426,RX,IMU,2472,-5672,1948,-246,1305,360
1773038727.462547,RX,ODOM,-100,-101,,,,
1773038727.464365,RX,IMU,-7264,320,16356,-2165,3211,-41
1773038727.476849,TX,VELOCITY,-300,-300,,,,
1773038727.484327,RX,ODOM,-109,-110,,,,
1773038727.503339,RX,ODOM,-96,-96,,,,
1773038727.505103,RX,IMU,5036,2164,13052,21,-969,-328
1773038727.523241,RX,ODOM,-100,-101,,,,
1773038727.524984,RX,IMU,-4632,2240,32767,7,-2856,-266
1773038727.543190,RX,ODOM,-100,-101,,,,
1773038727.544909,RX,IMU,16448,5544,13720,472,-7861,75
1773038727.562923,RX,ODOM,-102,-101,,,,
1773038727.564804,RX,IMU,-15584,-14716,17972,-1395,4198,465
1773038727.572016,TX,VELOCITY,-300,-300,,,,
1773038727.582905,RX,ODOM,-101,-101,,,,
1773038727.584658,RX,IMU,13660,7432,-1116,-1230,-1232,-68
1773038727.589184,TX,VELOCITY,-300,-300,,,,
1773038727.602743,RX,ODOM,-102,-102,,,,
1773038727.604568,RX,IMU,4952,2104,24692,389,2347,-44
1773038727.622638,RX,ODOM,-101,-100,,,,
1773038727.624449,RX,IMU,-12472,7764,32767,656,-1678,-527
1773038727.642518,RX,ODOM,-102,-102,,,,
1773038727.644365,RX,IMU,-11220,-1704,2416,-245,1209,116
1773038727.662477,RX,ODOM,-101,-102,,,,
1773038727.664210,RX,IMU,-15912,-6636,14152,-954,3890,203
1773038727.682395,RX,ODOM,-102,-102,,,,
1773038727.684101,RX,IMU,1636,3168,15124,-802,403,-443
1773038727.697982,TX,VELOCITY,-300,-300,,,,
1773038727.705408,RX,ODOM,-118,-120,,,,
1773038727.725126,RX,ODOM,-100,-103,,,,
1773038727.745075,RX,ODOM,-101,-103,,,,
1773038727.746820,RX,IMU,8252,6796,32767,-881,123,425
1773038727.764837,RX,ODOM,-102,-104,,,,
1773038727.766717,RX,IMU,5308,-5476,1192,423,2639,-1428
1773038727.772108,TX,VELOCITY,-300,-300,,,,
1773038727.784840,RX,ODOM,-104,-104,,,,
1773038727.786697,RX,IMU,-7972,-268,9516,-218,4937,-844
1773038727.804280,TX,VELOCITY,-300,-300,,,,
1773038727.804651,RX,ODOM,-102,-102,,,,
1773038727.806498,RX,IMU,-6968,2284,13576,-309,-305,307
1773038727.824534,RX,ODOM,-102,-103,,,,
1773038727.826490,RX,IMU,5040,1540,14040,-960,-1733,-82
1773038727.844466,RX,ODOM,-100,-102,,,,
1773038727.846269,RX,IMU,-9612,-1364,32767,113,-2165,-310
1773038727.864306,RX,ODOM,-101,-101,,,,
1773038727.884330,RX,ODOM,-100,-102,,,,
1773038727.886162,RX,IMU,16168,4504,-6912,-577,174,1324
1773038727.904204,RX,ODOM,-101,-102,,,,
1773038727.905960,RX,IMU,13900,6288,9488,-1159,2252,290
1773038727.923331,TX,VELOCITY,-180,-420,,,,
1773038727.924014,RX,ODOM,-102,-102,,,,
1773038727.925948,RX,IMU,11972,-2964,-9012,494,1676,-389
1773038727.943904,RX,ODOM,-102,-103,,,,
1773038727.945895,RX,IMU,-2244,-5064,13004,-289,1586,-89
1773038727.963814,RX,ODOM,-98,-109,,,,
1773038727.965659,RX,IMU,-5052,3064,7220,-373,-824,-1818
1773038727.972020,TX,VELOCITY,-180,-420,,,,
1773038727.983791,RX,ODOM,-96,-114,,,,
1773038727.985651,RX,IMU,22812,-1476,15596,455,-5210,-2639
1773038728.007878,RX,ODOM,-114,-144,,,,
1773038728.009737,RX,IMU,-9700,-3364,32767,815,-4111,-2739
1773038728.014939,TX,VELOCITY,-300,-300,,,,
1773038728.022485,TX,VELOCITY,-300,-300,,,,
1773038728.029900,RX,ODOM,-100,-132,,,,
1773038728.031772,RX,IMU,-14328,-4468,29352,-782,4551,-4168
1773038728.049371,RX,ODOM,-92,-114,,,,
1773038728.051219,RX,IMU,5688,-396,32767,-823,-765,-4334
1773038728.069356,RX,ODOM,-96,-116,,,,
1773038728.071220,RX,IMU,-13500,-11040,2040,512,1060,-4426
1773038728.089255,RX,ODOM,-96,-115,,,,
1773038728.091012,RX,IMU,-6084,1892,-660,-334,1654,-3772
1773038728.109183,RX,ODOM,-98,-115,,,,
1773038728.110921,RX,IMU,10356,-7820,23564,1047,-4670,-2421
1773038728.128980,RX,ODOM,-97,-114,,,,
1773038728.130854,RX,IMU,-21720,-1508,10840,-775,4261,-1386
1773038728.132405,TX,VELOCITY,-300,-300,,,,
1773038728.148903,RX,ODOM,-99,-114,,,,
1773038728.150773,RX,IMU,9168,7068,2932,155,-3272,-1470
1773038728.168794,RX,ODOM,-100,-113,,,,
1773038728.170638,RX,IMU,-21332,-8560,29024,1493,-5789,-2210
1773038728.171990,TX,VELOCITY,-300,-300,,,,
1773038728.188647,RX,ODOM,-102,-112,,,,
1773038728.190496,RX,IMU,-9488,-9824,13448,-828,1830,-1370
1773038728.208586,RX,ODOM,-104,-111,,,,
1773038728.210398,RX,IMU,12300,5072,4584,-1528,1940,-1010
1773038728.228530,RX,ODOM,-105,-112,,,,
1773038728.230351,RX,IMU,32767,-6644,6540,431,-5284,-1956
1773038728.248391,RX,ODOM,-105,-110,,,,
1773038728.250309,RX,IMU,-11712,-21816,16992,-587,-426,-1320
1773038728.252391,TX,VELOCITY,-300,-300,,,,
1773038728.268428,RX,ODOM,-104,-109,,,,
1773038728.270159,RX,IMU,6040,5536,24480,-901,516,-1443
1773038728.288147,RX,ODOM,-103,-110,,,,
1773038728.290113,RX,IMU,29912,-788,-16508,462,460,-2021
1773038728.308054,RX,ODOM,-103,-111,,,,
1773038728.309950,RX,IMU,-784,-4108,9864,620,-1115,-549
1773038728.327989,RX,ODOM,-104,-110,,,,
1773038728.329794,RX,IMU,7332,16376,32767,701,-544,-1283
1773038728.347787,RX,ODOM,-105,-112,,,,
1773038728.349648,RX,IMU,-30896,-3520,19192,-50,1698,-531
1773038728.351056,TX,VELOCITY,-300,-300,,,,
